Tree,BS,DBH,DB,V,WP
8472,1,15.6,58,3,1
8473,1,23.7,70,4,1
8474,1,6.2,66,2,1
8475,1,24.2,72,3,0
8476,1,2,95,3,0
8477,0,4.4,18,5,1
8478,0,19.5,36,3,1
8479,0,20,31,5,0
8480,0,3.4,31,4,0
8481,1,2,39,0,0
8482,1,22.1,100,2,1
8483,1,31.4,21,3,0
8484,1,39.7,99,4,1
8485,1,6.8,77,5,1
8486,0,24.2,33,1,1
8487,1,0,6,0,1
8488,0,30.5,64,2,0
8489,1,38.4,77,3,0
8490,1,29.8,61,2,1
8491,1,19.6,53,1,0
8492,1,27,73,4,0
8493,0,10.1,78,2,0
8494,0,36.8,71,1,1
8495,1,10.1,92,3,1
8496,1,12.7,55,4,0
8497,0,12.5,10,0,1
8498,0,13,86,5,1
8499,0,13.6,17,2,1
8500,1,12,9,4,0
8501,1,11.4,9,3,0
8502,1,0.3,18,4,1
8503,1,27.8,96,1,1
8504,0,15.2,6,4,1
8505,0,15.8,82,4,0
8506,0,19.5,77,3,0
8507,1,11.8,5,1,1
8508,1,25.9,49,1,0
8509,0,5.5,57,2,1
8510,1,18.9,25,2,0
8511,1,18.6,91,4,1
8512,1,21.4,39,1,0
8513,1,36.5,93,1,1
8514,0,23.1,19,4,1
8515,0,7.5,80,2,0
8516,0,28.8,96,4,1
8517,1,10.3,37,0,0
8518,0,0.1,28,4,0
8519,0,0,84,2,1
8520,0,20.2,58,2,1
8521,1,23.9,40,2,1
8522,1,19.8,10,0,1
8523,1,7.9,35,2,1
8524,0,0.9,92,2,1
8525,1,1.4,93,0,1
8526,0,16.5,86,3,0
8527,1,25.2,53,3,1
8528,0,35.5,79,2,0
8529,1,8.3,19,2,0
8530,0,15.8,83,1,0
8531,1,21.6,41,2,1
8532,1,24.6,17,1,1
8533,0,37,54,4,1
8534,1,11.9,89,4,0
8535,1,3.4,41,1,1
8536,1,6.6,88,4,1
8537,0,13.8,81,5,0
8538,0,22.1,40,0,0
8539,1,32.6,34,1,0
8540,0,14.4,36,0,1
8541,0,35.3,55,2,1
8542,0,12.7,19,2,1
8543,0,30.8,11,2,0
8544,0,30.2,89,3,1
8545,0,11.2,48,0,0
8546,1,8.9,93,0,1
8547,1,28.7,51,1,1
8548,1,19,46,2,0
8549,0,30.2,100,4,0
8550,0,2,80,4,1
8551,0,37.2,67,4,0
8552,1,16.9,6,3,0
8553,0,22.6,25,4,1
8554,1,20.7,21,3,1
8555,1,32.5,82,2,1
8556,0,23.7,6,2,0
8557,1,24.3,16,4,1
8558,0,13,55,4,1
8559,0,32.5,93,1,1
8560,1,20.8,5,4,0
8561,1,29.6,12,0,1
8562,0,28.2,74,3,1
8563,0,29.4,67,5,0
8564,0,8.9,54,4,0
8565,0,36.5,64,5,0
8566,0,34.8,85,4,0
8567,1,0.4,71,2,1
8568,1,3.5,86,0,0
8569,1,37.2,14,5,0
8570,0,27.9,7,4,0
8571,0,38.8,12,2,0
8572,1,26.4,3,2,1
8573,0,33.9,26,3,1
8574,0,37.3,77,2,0
8575,1,34.7,70,4,1
8576,1,12.2,78,2,0
8577,0,33.3,64,3,0
8578,0,36.1,75,3,1
8579,1,37.8,21,2,0
8580,0,16.9,72,3,0
8581,0,18.7,65,3,0
8582,0,16.6,98,1,1
8583,0,22.7,97,4,1
8584,1,30.1,62,1,1
8585,0,0.8,59,4,1
8586,0,30.3,84,2,1
8587,0,36.6,5,3,1
8588,0,3.6,98,3,1
8589,1,14.3,5,5,0
8590,1,0.8,14,3,0
8591,1,15.7,4,0,1
8592,1,32.1,42,1,1
8593,0,11,75,4,1
8594,1,38.5,95,4,1
8595,1,11.8,27,3,1
8596,1,27.3,33,2,0
8597,1,36.6,32,3,0
8598,1,35.7,3,4,1
8599,1,9.2,8,4,1
8600,0,20.4,33,5,0
8601,0,0.7,73,2,0
8602,0,16.3,4,2,0
8603,0,39.1,19,1,0
8604,1,3.1,83,2,1
8605,0,2.7,91,5,1
8606,1,17.8,27,2,1
8607,0,13.4,98,4,0
8608,0,7.4,90,4,0
8609,1,20,36,4,1
8610,1,13.1,12,4,1
8611,1,7,81,2,0
8612,1,28.2,40,1,1
8613,0,7.5,88,5,1
8614,1,15.8,2,2,0
8615,1,2,87,2,0
8616,1,34.3,28,3,0
8617,1,17.2,42,2,0
8618,0,0.1,74,1,1
8619,0,22.6,86,2,1
8620,1,4.6,79,1,0
8621,0,7,10,2,0
8622,1,7.7,52,1,1
8623,1,17,22,4,0
8624,0,12.3,61,5,1
8625,1,31.2,11,1,1
8626,0,24.5,67,2,0
8627,1,15.2,59,5,1
8628,0,28.9,51,1,1
8629,0,12.7,70,4,1
8630,0,38,51,4,1
8631,1,8,33,1,0
8632,1,37.9,90,2,1
8633,1,5,5,4,1
8634,1,23,23,0,0
8635,0,13.8,91,0,1
8636,0,18.9,38,5,1
8637,0,38.3,95,4,1
8638,1,21.4,91,5,0
8639,1,10.4,70,2,1
8640,1,39,79,1,1
8641,0,6.3,0,3,0
8642,0,21.4,83,4,1
8643,1,11.4,30,4,1
8644,1,2.5,96,2,0
8645,1,26.9,28,3,1
8646,0,9.5,91,2,0
8647,0,18.3,45,4,1
8648,0,28.6,24,1,0
8649,1,3.8,30,4,0
8650,0,18.4,85,1,0
8651,1,6.3,85,1,0
8652,1,28.1,8,2,0
8653,0,23.4,74,4,1
8654,0,2.9,0,1,1
8655,1,10,78,3,0
8656,0,21.2,63,2,1
8657,0,30.2,85,0,1
8658,0,12.9,3,4,1
8659,1,6.9,25,2,0
8660,0,31.6,51,3,1
8661,1,38.5,33,1,0
8662,0,1.5,14,3,1
8663,1,3.7,26,1,0
8664,0,28,57,3,1
8665,0,14.1,65,3,1
8666,0,24,29,3,0
8667,1,22.1,6,4,0
8668,0,2,8,3,0
8669,0,13.7,51,1,1
8670,0,27.3,80,1,1
8671,0,16,96,4,0
8672,0,4.1,20,0,1
8673,1,32.5,59,0,0
8674,1,32.6,64,2,0
8675,1,11.8,36,1,0
8676,0,37.1,84,1,1
8677,0,21.7,32,0,1
8678,0,29.3,38,3,0
8679,0,38.2,53,2,1
8680,1,38.1,92,2,1
8681,1,33.8,58,5,1
8682,1,36.6,49,1,1
8683,0,37.7,100,3,0
8684,1,18.3,71,0,0
8685,0,17.1,97,3,1
8686,1,9.5,22,2,0
8687,1,16.8,87,2,1
8688,1,5.6,8,0,0
8689,1,35.6,62,5,0
8690,0,26.6,78,0,0
8691,1,8.6,44,3,0
8692,0,8.9,23,3,0
8693,0,32.1,0,0,0
8694,1,2.9,30,3,0
8695,0,17,1,2,0
8696,1,20.2,26,3,0
8697,0,23.2,67,3,1
8698,1,18.5,25,3,0
8699,1,24.5,36,2,0
8700,0,39.7,95,4,1
8701,1,33.3,43,4,1
8702,1,24.2,71,4,0
8703,0,24.3,53,5,1
8704,0,26,14,3,1
8705,1,36.2,54,2,0
8706,1,31,29,3,0
8707,0,23.1,32,0,0
8708,0,16.7,88,3,1
8709,1,27.7,25,1,1
8710,1,1.1,85,4,0
8711,1,21.5,46,1,1
8712,1,30.4,43,0,1
8713,0,31,44,4,0
8714,0,13.7,62,1,0
8715,0,14.2,5,3,1
8716,0,18.6,8,1,0
8717,1,29.2,18,5,0
8718,0,34.7,13,1,0
8719,1,17.4,56,2,0
8720,0,19,9,5,1
8721,1,38.3,16,4,0
8722,1,30,77,3,0
8723,1,39.1,43,4,1
8724,0,26.4,31,2,0
8725,1,38.6,53,4,0
8726,0,8.6,9,5,0
8727,0,12.4,51,0,1
8728,0,3.1,78,5,1
8729,1,39.2,3,4,0
8730,0,0.4,48,5,0
8731,0,10.9,30,1,0
8732,1,34.7,86,0,1
8733,1,12.3,85,1,1
8734,1,21.1,90,1,0
8735,0,34.8,72,4,1
8736,1,20.1,31,1,0
8737,0,16.3,96,1,0
8738,1,11.3,78,2,1
8739,0,34.6,71,2,1
8740,0,16.9,67,3,1
8741,0,4.6,10,5,1
8742,0,3.1,52,2,1
8743,0,1,54,4,1
8744,0,4.7,69,4,1
8745,1,25.1,20,4,0
8746,1,29.1,65,4,0
8747,1,20.5,100,3,0
8748,1,18.9,11,3,1
8749,0,26.1,38,1,0
8750,1,13.2,5,2,0
8751,1,1.7,34,1,0
8752,1,17.8,22,3,1
8753,0,6.8,44,5,1
8754,0,37.6,69,1,1
8755,1,37.6,12,4,1
8756,0,10.1,54,5,1
8757,1,6.3,39,2,1
8758,0,37.2,29,3,1
8759,1,37,52,4,1
8760,1,3.5,60,5,1
8761,1,17.4,83,0,0
8762,1,16.1,75,0,1
8763,0,8.5,1,2,1
8764,0,15.6,91,2,1
8765,0,20,55,2,1
8766,1,26.7,7,5,0
8767,0,30.5,31,4,0
8768,0,33.2,17,4,1
8769,0,25.7,56,5,0
8770,1,25.2,64,5,0
8771,0,6.1,0,4,1
8772,1,22,41,2,1
8773,0,7.7,98,3,0
8774,1,22.1,70,5,0
8775,0,37,34,0,1
8776,0,13.7,57,3,0
8777,1,18.8,43,0,0
8778,1,14.5,87,1,1
8779,0,29.5,82,1,0
8780,0,8.8,93,3,0
8781,1,26.6,97,2,0
8782,0,17.3,63,3,0
8783,0,11.3,95,0,0
8784,0,6.2,29,5,1
8785,1,1,68,3,0
8786,1,19.7,68,2,1
8787,1,32,85,2,0
8788,1,35.7,83,2,1
8789,0,15.9,89,2,0
8790,1,20.6,17,3,0
8791,0,22.5,11,4,1
8792,0,30.3,21,3,1
8793,1,12.4,27,4,1
8794,1,38.3,32,0,1
8795,1,19.4,29,4,0
8796,0,39.6,55,4,0
8797,0,37,1,2,1
8798,0,13,34,0,1
8799,0,0.4,12,3,0
8800,0,34.7,83,3,1
8801,0,35.3,87,3,1
8802,1,34.5,13,3,1
8803,0,11.3,65,2,1
8804,1,17.9,85,3,0
8805,0,37.8,35,1,0
8806,0,27.2,84,2,0
8807,1,13.9,90,2,1
8808,1,17.6,76,1,0
8809,1,2,50,3,0
8810,1,5.5,48,2,0
8811,0,19.4,93,2,0
8812,1,13.4,44,1,0
8813,1,27.7,96,2,0
8814,0,29.3,36,2,0
8815,1,2.3,61,1,1
8816,1,11.8,82,5,1
8817,1,2.9,80,2,1
8818,1,30.1,66,2,0
8819,0,33.5,96,2,0
8820,0,1.5,25,2,1
8821,1,17.7,80,1,0
8822,1,29.3,20,2,0
8823,1,36.4,94,0,1
8824,0,11.4,97,4,1
8825,0,24.2,50,4,0
8826,0,24.4,18,0,0
8827,0,32.1,73,4,0
8828,0,10.4,42,4,0
8829,0,24.6,40,0,1
8830,1,7.6,83,4,1
8831,1,21,16,2,1
8832,0,38.2,20,3,1
8833,0,12.4,72,0,0
8834,0,32,4,3,0
8835,1,34,66,0,1
8836,0,15.8,98,3,1
8837,1,25.6,14,4,1
8838,1,24.4,98,3,1
8839,1,2.9,69,3,1
8840,1,21.8,36,2,1
8841,1,10.3,86,2,1
8842,0,36,71,5,1
8843,1,26.5,25,1,0
8844,1,14.8,28,0,1
8845,1,23.5,50,1,1
8846,1,4.1,73,5,1
8847,0,15.7,61,4,1
8848,0,18.4,75,2,0
8849,1,34,18,0,1
8850,0,24.9,38,4,0
8851,1,36.3,58,1,0
8852,1,28.9,26,2,1
8853,1,10,67,1,0
8854,0,26.2,63,3,0
8855,0,13,21,5,0
8856,1,4.1,8,2,0
8857,0,4.8,43,2,1
8858,0,22,17,2,1
8859,0,17.4,69,4,0
8860,0,28.7,30,2,1
8861,1,6.3,57,5,0
8862,0,23.4,68,1,0
8863,1,31.6,28,4,0
8864,0,4.6,28,0,1
8865,0,20.8,85,1,1
8866,1,20.3,6,5,1
8867,1,3,87,5,0
8868,0,2.1,48,4,1
8869,0,5,67,2,1
8870,1,10.4,9,1,1
8871,0,2.1,57,5,1
8872,1,6.1,74,2,1
8873,0,25.3,5,2,1
8874,0,34.1,26,1,0
8875,0,21.4,32,3,1
8876,1,12.1,87,5,1
8877,0,30.5,25,2,0
8878,0,0.3,46,2,1
8879,1,19.6,87,4,0
8880,1,38.8,45,5,1
8881,0,12.4,7,1,0
8882,0,31.6,59,4,0
8883,1,34,94,1,0
8884,1,19.6,15,4,0
8885,0,4.6,12,2,1
8886,0,7.1,28,1,1
8887,0,36.8,68,4,1
8888,0,14.6,70,4,1
8889,1,6.8,11,3,1
8890,1,35,27,3,1
8891,0,27.8,53,2,0
8892,1,4.6,12,2,0
8893,0,18.8,26,0,1
8894,0,3.2,55,4,1
8895,1,39.1,84,3,0
8896,0,12.1,75,1,0
8897,1,13.4,30,3,1
8898,0,7.2,32,2,0
8899,0,33.7,19,1,1
8900,0,18.5,34,4,0
8901,0,30.6,31,4,0
8902,1,31.3,79,4,1
8903,0,15.5,65,2,0
8904,0,35.7,41,4,1
8905,1,23,22,2,0
8906,0,17.8,13,3,1
8907,1,39.3,23,3,1
8908,0,5.6,58,3,1
8909,1,10.1,56,4,1
8910,0,37.3,57,4,0
8911,1,38.4,43,5,1
8912,0,15.1,40,0,0
8913,1,14.7,36,1,1
8914,0,14.6,42,0,0
8915,0,27.8,17,0,0
8916,0,30.4,74,2,1
8917,0,32.8,15,3,1
8918,0,14.6,45,2,0
8919,1,10.2,26,5,0
8920,1,2.9,59,2,1
8921,1,36.7,62,1,1
8922,1,23,9,3,1
8923,1,3.1,39,4,0
8924,0,10.2,18,3,0
8925,1,16.5,74,5,0
8926,1,36.7,51,2,1
8927,1,39.6,61,2,0
8928,0,4.2,10,2,0
8929,0,27.9,86,0,1
8930,1,4.5,87,2,0
8931,1,24.8,19,1,0
8932,1,21.3,95,5,1
8933,0,32.4,96,5,1
8934,0,9.1,57,0,1
8935,0,17,72,1,1
8936,1,12.9,74,1,0
8937,1,6.6,29,1,1
8938,0,31.1,17,0,0
8939,0,18.6,1,4,0
8940,1,33.6,87,4,1
8941,1,13.1,13,3,1
8942,0,13.1,79,3,1
8943,1,10.4,26,0,0
8944,0,0.8,63,4,1
8945,1,35.7,0,3,0
8946,0,10.5,82,5,1
8947,0,36.6,34,4,0
8948,0,6.3,28,3,1
8949,1,5.7,38,2,1
8950,0,36.7,76,3,0
8951,1,14.8,17,2,1
8952,1,13.8,43,4,0
8953,0,11.9,67,5,0
8954,0,28.4,56,0,1
8955,0,28.8,69,3,0
8956,0,33,0,1,0
8957,0,36.7,91,2,0
8958,1,24.3,3,2,0
8959,0,9.3,86,1,0
8960,1,31.1,80,4,1
8961,0,20.2,53,3,1
8962,0,29.1,95,2,0
8963,1,36.1,67,1,0
8964,1,2.5,98,3,1
8965,0,6,28,2,0
8966,0,19.4,72,4,1
8967,1,9,96,1,0
8968,1,7.4,79,2,1
8969,0,15.5,5,1,1
8970,1,32.8,35,3,0
8971,0,4.8,58,4,0
8972,0,36.6,59,1,1
8973,1,20.1,24,3,1
8974,1,28.1,67,0,1
8975,0,28.3,89,4,1
8976,1,0.5,56,0,0
8977,1,24.8,85,0,0
8978,0,10.8,52,2,0
8979,1,3.7,53,3,1
8980,1,5.1,21,5,1
8981,0,37,77,3,1
8982,1,13.1,21,4,0
8983,0,4.8,97,4,1
8984,1,34.7,6,1,1
8985,0,15,86,4,1
8986,0,0.9,99,1,0
8987,0,1.5,93,3,1
8988,0,1.7,33,4,1
8989,1,14,21,1,1
8990,0,13.9,16,4,0
8991,1,7.2,64,5,1
8992,1,33,30,0,0
8993,1,31.5,36,5,0
8994,0,34,35,4,0
8995,0,39,66,5,0
8996,1,16.6,67,3,0
8997,1,25.1,22,1,1
8998,0,24.5,14,3,1
8999,1,13.3,3,2,0
9000,1,15.2,2,4,1
9001,0,3.7,68,2,1
9002,1,32.8,23,3,1
9003,1,8.3,53,3,1
9004,1,3.2,80,1,1
9005,1,21.3,58,2,0
9006,1,29,31,3,0
9007,0,9.5,4,4,0
9008,0,33.9,7,2,0
9009,1,15.7,35,2,1
9010,1,0.4,29,2,0
9011,1,0.2,92,2,0
9012,0,25.9,93,3,1
9013,1,27,2,2,0
9014,0,25.8,10,2,1
9015,1,35.1,69,4,0
9016,1,21.1,29,5,1
9017,0,31.9,13,4,1
9018,0,31.9,55,2,0
9019,1,25.7,34,1,1
9020,1,21.6,86,1,1
9021,1,2.4,96,1,1
9022,1,11,4,4,1
9023,0,34.9,95,4,1
9024,1,1.9,4,4,0
9025,0,37.4,25,4,0
9026,1,18.6,79,3,1
9027,0,17.2,26,0,1
9028,0,24.4,20,1,0
9029,1,39.8,92,2,1
9030,0,36.2,57,0,0
9031,0,30.3,40,1,1
9032,0,0.6,41,4,1
9033,1,4.8,48,0,0
9034,1,20.1,87,2,0
9035,0,22.4,39,2,1
9036,1,12.6,33,0,0
9037,1,4.5,43,1,1
9038,0,38.9,49,5,1
9039,0,14.2,45,1,1
9040,0,23,50,3,0
9041,1,35,97,3,1
9042,0,2.5,32,2,1
9043,0,17.6,65,4,1
9044,1,2.3,3,5,1
9045,1,13.4,49,1,0
9046,0,40,53,2,0
9047,0,12.1,21,5,1
9048,0,27.1,38,1,0
9049,0,4.4,60,0,1
9050,1,4.9,99,4,0
9051,0,33.6,81,0,0
9052,0,3,5,3,0
9053,1,27.6,13,1,0
9054,1,12.4,25,2,0
9055,0,6.1,37,3,0
9056,0,37.5,89,5,1
9057,0,28.4,82,0,1
9058,0,19.6,34,4,0
9059,1,22.8,50,1,0
9060,1,20.5,72,1,0
9061,1,31.5,13,1,0
9062,0,17.8,32,4,1
9063,0,20.6,68,1,0
9064,1,12.4,97,3,1
9065,0,12.3,56,1,0
9066,1,3.6,89,3,1
9067,0,11.1,27,5,0
9068,0,16.5,18,4,1
9069,0,5.8,8,1,1
9070,1,37.5,37,4,0
9071,0,6,77,4,1
9072,1,22.6,61,4,1
9073,0,9.9,97,1,0
9074,0,15.3,62,5,0
9075,1,5.8,81,3,1
9076,1,9.1,22,0,0
9077,1,6.4,53,2,1
9078,0,38,52,2,1
9079,0,22.9,81,4,0
9080,1,1.5,42,1,1
9081,0,31.5,47,1,1
9082,1,27.6,17,3,0
9083,0,18.9,96,0,1
9084,1,18.9,58,3,0
9085,0,31.2,83,3,1
9086,0,7.7,26,1,0
9087,1,28.8,1,2,0
9088,0,32.3,12,4,1
9089,1,31.8,53,2,0
9090,0,8.4,20,5,1
9091,1,20,79,3,0
9092,1,0.4,72,1,1
9093,0,13.9,16,3,1
9094,1,9,55,1,0
9095,1,14.1,72,2,0
9096,0,12.2,70,1,0
9097,1,12.6,63,2,1
9098,0,28.9,15,4,0
9099,0,37.9,79,2,1
9100,1,39.6,36,0,1
9101,0,5.8,51,1,0
9102,1,18.4,68,3,0
9103,1,22.9,59,2,1
9104,0,4.1,14,1,1
9105,0,10.1,82,4,0
9106,0,12.1,43,4,0
9107,0,36.1,69,2,0
9108,1,31.4,33,1,1
9109,0,9.3,28,1,1
9110,1,37,93,5,1
9111,1,38.1,36,1,0
9112,1,4.3,10,0,1
9113,0,35.1,82,4,0
9114,0,39.9,64,2,0
9115,0,37.3,46,1,0
9116,1,8.4,78,2,1
9117,0,16,99,3,1
9118,1,5,31,0,0
9119,1,35.1,42,1,0
9120,1,17.8,35,2,0
9121,0,36.8,14,5,0
9122,0,0.3,59,0,0
9123,1,8,65,0,1
9124,0,26.6,52,0,1
9125,0,3.6,7,1,1
9126,0,20.1,44,4,1
9127,0,22.3,49,3,1
9128,0,13.3,66,0,0
9129,0,38.1,30,1,1
9130,0,13.6,15,1,0
9131,1,10.6,54,1,0
9132,1,23.6,53,5,1
9133,1,33.9,33,2,0
9134,1,9.7,21,1,1
9135,1,25.3,40,0,1
9136,0,30,86,1,0
9137,0,32.1,73,3,0
9138,0,17.7,60,1,0
9139,1,28.2,35,2,1
9140,1,3.6,63,4,1
9141,0,1.2,44,1,1
9142,0,3.4,98,1,0
9143,0,14.9,94,0,0
9144,0,7.6,58,5,0
9145,1,14,3,0,1
9146,1,33.9,10,1,0
9147,1,24.8,59,4,1
9148,1,35.5,27,4,1
9149,1,23.2,81,2,0
9150,1,37.5,39,1,1
9151,0,2.6,78,2,0
9152,1,33.6,56,0,1
9153,1,11.5,79,2,1
9154,0,29.2,63,2,1
9155,1,13.1,78,3,0
9156,1,32.1,64,3,1
9157,0,28.8,36,3,0
9158,1,38.6,67,4,1
9159,0,39.6,88,3,1
9160,0,12.5,71,1,1
9161,1,16.7,89,3,1
9162,1,28.3,49,5,1
9163,0,29.5,98,2,1
9164,0,5.5,18,2,0
9165,1,24,37,5,0
9166,0,30.5,0,2,0
9167,1,9.3,46,1,0
9168,0,3.1,18,4,0
9169,1,6.2,15,3,1
9170,1,8.1,66,5,1
9171,1,5.1,76,4,1
9172,1,36,28,1,0
9173,1,20.3,55,0,0
9174,1,25.5,17,5,1
9175,1,26,94,3,1
9176,0,20.1,91,4,0
9177,0,6.3,83,3,1
9178,1,21.1,39,3,1
9179,0,8,74,4,1
9180,1,2.2,26,4,1
9181,1,23.9,96,1,0
9182,0,17.3,47,0,0
9183,0,33.4,2,4,1
9184,0,29.6,79,0,1
9185,1,7,84,3,1
9186,0,30.3,16,0,0
9187,1,26.9,49,4,1
9188,0,20.9,68,4,1
9189,0,30,47,4,0
9190,0,19.5,53,1,1
9191,1,24.6,59,1,1
9192,1,21.1,47,4,0
9193,1,15.9,23,3,1
9194,1,20.8,54,1,0
9195,0,30.8,35,3,1
9196,1,39.9,10,3,1
9197,1,10.7,66,3,1
9198,0,34.3,96,2,0
9199,1,36.7,88,2,0
9200,1,3.6,61,4,1
9201,1,21,49,1,0
9202,1,23,40,4,1
9203,1,11,2,5,0
9204,1,29.4,65,2,0
9205,1,35.3,32,2,0
9206,0,33.1,52,0,0
9207,0,4.4,61,2,0
9208,0,39.4,47,1,0
9209,0,0,0,2,0
9210,0,34.6,67,4,1
9211,0,16.1,34,3,1
9212,1,26.2,1,0,1
9213,0,7.6,6,3,0
9214,1,27.8,73,1,0
9215,0,15.3,73,4,0
9216,1,39.2,83,1,0
9217,1,20.6,12,1,0
9218,1,5.3,77,3,0
9219,1,29.8,23,4,0
9220,0,6.3,60,0,0
9221,1,14,47,3,0
9222,1,38.4,96,1,1
9223,0,17.9,43,3,0
9224,1,20.3,57,0,1
9225,1,4.2,72,1,1
9226,0,38.5,46,4,0
9227,0,37.9,37,1,1
9228,0,20.7,34,0,0
9229,0,26.8,84,0,0
9230,0,7.6,7,4,0
9231,0,9,75,2,1
9232,1,8.9,19,2,1
9233,1,29,35,2,0
9234,0,3.8,15,0,1
9235,0,33.8,27,4,1
9236,1,21.6,47,4,1
9237,1,0,53,3,0
9238,0,4,74,5,0
9239,0,24.6,1,1,0
9240,0,18.4,41,2,1
9241,0,20.8,39,1,1
9242,1,14.5,86,5,0
9243,0,38.2,17,2,0
9244,0,38.1,56,5,0
9245,0,28,97,2,0
9246,0,37.4,47,5,1
9247,0,32.4,51,1,0
9248,1,18.9,71,3,1
9249,0,21.6,40,2,0
9250,1,6.4,14,1,1
9251,1,6.3,34,4,0
9252,0,13.6,24,3,1
9253,0,12.1,69,5,0
9254,0,34.4,13,4,0
9255,0,16.5,4,3,1
9256,0,29.9,7,4,1
9257,0,0.4,44,4,0
9258,1,19.1,96,1,0
9259,0,26.7,49,4,1
9260,1,11.6,57,2,0
9261,0,7.5,28,1,1
9262,1,3.4,17,4,0
9263,0,18.4,36,2,0
9264,1,21.7,33,1,1
9265,0,3,51,1,1
9266,1,28.9,85,3,0
9267,0,11.1,51,1,0
9268,1,19.2,86,3,1
9269,1,10.2,67,3,0
9270,1,29.4,29,5,0
9271,0,21.7,11,3,0
9272,1,0.9,84,4,0
9273,1,12.9,96,2,0
9274,0,2.8,28,2,1
9275,1,25.1,68,0,0
9276,0,36,89,4,1
9277,1,0.8,84,2,1
9278,0,1.4,47,3,1
9279,1,9.4,75,4,1
9280,0,13.8,12,2,0
9281,0,18.8,36,0,1
9282,0,37,85,5,1
9283,1,12.4,50,1,1
9284,1,0.5,16,2,0
9285,0,28.3,45,2,0
9286,1,8,91,1,0
9287,0,28.1,57,0,0
9288,0,3,90,3,1
9289,0,31.4,16,1,1
9290,1,35.7,57,1,0
9291,0,19,71,3,1
9292,0,0,22,3,1
9293,0,7.2,47,1,1
9294,0,9.7,45,1,0
9295,0,24.3,71,4,1
9296,0,21.3,17,5,1
9297,0,0.9,2,5,1
9298,0,21.2,76,2,0
9299,1,29.4,29,4,1
9300,1,16.1,56,1,0
9301,1,12.4,4,5,0
9302,0,8.1,17,3,1
9303,0,38.9,33,2,1
9304,1,26.9,56,2,1
9305,0,38.4,45,2,1
9306,0,22.3,2,2,1
9307,1,31.5,58,3,0
9308,0,35.5,97,2,0
9309,0,31.8,74,0,1
9310,1,3.9,98,3,1
9311,1,7,12,3,0
9312,0,9.2,89,4,0
9313,1,11.3,54,2,0
9314,0,29.1,82,3,1
9315,0,14.6,54,1,0
9316,1,7.1,11,3,0
9317,0,30.3,71,0,0
9318,0,18.4,56,2,0
9319,0,15.5,67,1,0
9320,0,19.8,93,1,0
9321,0,10.7,15,3,0
9322,1,2.7,21,1,1
9323,1,26,97,5,1
9324,0,16.7,84,2,1
9325,1,14,81,4,1
9326,1,31.4,18,3,0
9327,0,20.4,11,2,1
9328,0,12.1,85,3,0
9329,0,33.4,63,3,0
9330,1,38.7,85,1,0
9331,0,33.6,57,1,0
9332,1,3.1,57,3,1
9333,1,6.5,64,0,0
9334,0,5.2,50,0,1
9335,1,16,30,4,1
9336,1,30.2,62,0,0
9337,1,25.2,19,4,0
9338,0,35.6,41,3,1
9339,0,26.5,71,5,1
9340,1,15.8,72,3,1
9341,1,31.4,44,3,0
9342,0,9,42,1,1
9343,0,34.2,20,4,1
9344,0,35.2,63,2,1
9345,0,24.8,97,5,0
9346,0,31.6,74,2,1
9347,0,17,16,3,1
9348,1,18.6,33,0,1
9349,1,35.8,74,4,1
9350,1,17.4,24,1,0
9351,0,26.5,77,0,1
9352,0,22.3,66,0,0
9353,1,30.6,90,1,1
9354,1,23.7,27,1,1
9355,1,18.1,5,0,1
9356,1,23.7,14,2,0
9357,1,20.9,53,2,0
9358,0,36.8,5,2,1
9359,1,19.1,42,4,0
9360,1,10.9,37,1,0
9361,0,2.9,38,2,0
9362,0,20,26,2,1
9363,0,29.1,32,4,1
9364,1,2.8,61,1,1
9365,1,1.7,63,0,0
9366,1,15.2,93,0,1
9367,1,36,71,0,0
9368,1,37.3,42,4,0
9369,0,3.2,84,1,0
9370,1,19.7,23,1,0
9371,0,30.3,65,4,1
9372,0,38.8,7,3,0
9373,1,12,41,5,1
9374,1,21.9,92,2,1
9375,0,6.4,33,5,0
9376,0,24.6,71,4,0
9377,1,4.9,23,4,0
9378,0,5.6,86,4,1
9379,1,22.9,35,4,1
9380,1,38.3,99,1,0
9381,0,1.6,1,0,1
9382,1,14.7,58,2,1
9383,0,29,2,1,1
9384,0,15.8,60,2,1
9385,1,1,6,0,0
9386,1,0.4,37,3,0
9387,0,30.4,88,5,1
9388,1,5.6,88,2,1
9389,1,6.2,28,0,1
9390,0,22.3,76,4,0
9391,1,24.7,68,4,1
9392,0,20.4,19,2,0
9393,1,15.8,12,1,0
9394,1,7.1,65,1,0
9395,1,29.1,88,2,0
9396,1,14.6,17,4,0
9397,1,29.6,82,0,0
9398,1,28.5,66,4,0
9399,1,18.1,36,3,0
9400,1,3.3,1,2,0
9401,0,13.9,19,4,0
9402,0,29.6,97,2,1
9403,1,16.9,40,2,1
9404,0,35,53,3,0
9405,1,13.7,51,1,0
9406,0,10.1,42,3,1
9407,1,14.4,51,1,1
9408,1,22.3,88,4,1
9409,0,32.7,51,2,0
9410,0,35.1,93,0,0
9411,0,15.1,80,4,0
9412,0,9,43,2,0
9413,1,36,48,2,0
9414,0,25.2,80,0,1
9415,0,33.5,18,4,0
9416,1,34.2,68,2,0
9417,0,5.4,30,0,0
9418,0,34.2,79,2,1
9419,0,16.6,81,2,0
